_id,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
6384b0f15cf8afb9bcf11905,2020,2020,AK,Alaska,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.3,3.3,,,2.9,3.7,Race/Ethnicity,"White, non-Hispanic",,,,,,2,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf11906,2020,2020,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.1,5.1,,,4.7,5.5,Race/Ethnicity,"White, non-Hispanic",,,,,,1,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf11907,2020,2020,DC,District of Columbia,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.6,5.6,,,3.7,7.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,11,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
6384b0f15cf8afb9bcf11908,2020,2020,GA,Georgia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,20.2,20.2,,,17.1,23.7,Overall,Overall,,,,,,13,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf11909,2020,2020,AR,Arkansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.5,3.5,,,2.3,4.8,Race/Ethnicity,Hispanic,,,,,,5,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
6384b0f15cf8afb9bcf1190a,2020,2020,FL,Florida,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,6.7,6.7,,,4.3,9.0,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,12,MTH,MTH1_0,MEAN,RACE,MRC,,,,
6384b0f15cf8afb9bcf1190b,2020,2020,DE,Delaware,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.1,4.1,,,3.7,4.6,Race/Ethnicity,"White, non-Hispanic",,,,,,10,MTH,MTH1_0,MEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf1190c,2020,2020,AR,Arkansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.5,5.5,,,5.0,5.9,Overall,Overall,,,,,,5,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf1190d,2020,2020,DC,District of Columbia,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5.3,5.3,,,3.8,6.8,Race/Ethnicity,Hispanic,,,,,,11,MTH,MTH1_0,MEAN,RACE,HIS,,,,
6384b0f15cf8afb9bcf1190e,2020,2020,AZ,Arizona,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.3,5.3,,,3.9,6.8,Race/Ethnicity,"Black, non-Hispanic",,,,,,4,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
6384b0f15cf8afb9bcf1190f,2020,2020,CA,California,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,2.1,2.1,,,1.7,2.6,Race/Ethnicity,"Other, non-Hispanic",,,,,,6,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
6384b0f15cf8afb9bcf11910,2020,2020,CO,Colorado,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,17.1,17.1,,,15.4,19.0,Race/Ethnicity,"White, non-Hispanic",,,,,,8,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
6384b0f15cf8afb9bcf11911,2020,2020,CO,Colorado,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.3,4.3,,,4.1,4.5,Race/Ethnicity,"White, non-Hispanic",,,,,,8,MTH,MTH1_0,MEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf11912,2020,2020,GA,Georgia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,16.1,16.1,,,12.3,20.7,Race/Ethnicity,"Black, non-Hispanic",,,,,,13,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf11913,2020,2020,FL,Florida,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.9,3.9,,,2.9,5.0,Race/Ethnicity,"Black, non-Hispanic",,,,,,12,MTH,MTH1_0,MEAN,RACE,BLK,,,,
6384b0f15cf8afb9bcf11914,2020,2020,DC,District of Columbia,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.8,4.8,,,4.3,5.3,Race/Ethnicity,"White, non-Hispanic",,,,,,11,MTH,MTH1_0,MEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf11915,2020,2020,DC,District of Columbia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,20.0,20.0,,,12.3,30.8,Race/Ethnicity,Hispanic,,,,,,11,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
6384b0f15cf8afb9bcf11916,2020,2020,AK,Alaska,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.9,3.9,,,2.1,5.7,Race/Ethnicity,Hispanic,,,,,,2,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
6384b0f15cf8afb9bcf11917,2020,2020,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5.1,5.1,,,2.5,7.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,1,MTH,MTH1_0,MEAN,RACE,MRC,,,,
6384b0f15cf8afb9bcf11918,2020,2020,CT,Connecticut,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.4,3.4,,,3.1,3.8,Gender,Male,,,,,,9,MTH,MTH1_0,MEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf11919,2020,2020,AZ,Arizona,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,12.8,12.8,,,10.6,15.4,Race/Ethnicity,Hispanic,,,,,,4,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
6384b0f15cf8afb9bcf1191a,2020,2020,FL,Florida,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,11.5,11.5,,,7.3,17.4,Race/Ethnicity,"Black, non-Hispanic",,,,,,12,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf1191b,2020,2020,AR,Arkansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.3,4.3,,,3.7,4.8,Gender,Male,,,,,,5,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf1191c,2020,2020,DE,Delaware,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,2.8,2.8,,,1.8,3.7,Race/Ethnicity,Hispanic,,,,,,10,MTH,MTH1_0,MEAN,RACE,HIS,,,,
6384b0f15cf8afb9bcf1191d,2020,2020,CT,Connecticut,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,6.6,6.6,,,4.1,9.0,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,9,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
6384b0f15cf8afb9bcf1191e,2020,2020,AR,Arkansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5.5,5.5,,,4.5,6.6,Race/Ethnicity,"Black, non-Hispanic",,,,,,5,MTH,MTH1_0,MEAN,RACE,BLK,,,,
6384b0f15cf8afb9bcf1191f,2020,2020,AK,Alaska,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.6,4.6,,,2.9,6.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,2,MTH,MTH1_0,MEAN,RACE,MRC,,,,
6384b0f15cf8afb9bcf11920,2020,2020,GA,Georgia,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.7,4.7,,,4.3,5.1,Race/Ethnicity,"White, non-Hispanic",,,,,,13,MTH,MTH1_0,MEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf11921,2020,2020,CA,California,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.6,3.6,,,3.2,4.0,Gender,Male,,,,,,6,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf11922,2020,2020,CA,California,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,7.5,7.5,,,5.1,10.9,Race/Ethnicity,"Other, non-Hispanic",,,,,,6,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
6384b0f15cf8afb9bcf11923,2020,2020,CA,California,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.4,4.4,,,3.8,4.9,Race/Ethnicity,Hispanic,,,,,,6,MTH,MTH1_0,MEAN,RACE,HIS,,,,
6384b0f15cf8afb9bcf11924,2020,2020,MI,Michigan,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,25.5,25.5,,,22.4,28.8,Overall,Overall,,,,,,26,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf11925,2020,2020,HI,Hawaii,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,15.0,15.0,,,12.8,17.5,Overall,Overall,,,,,,15,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf11926,2020,2020,GU,Guam,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,2.3,2.3,,,1.8,2.7,Gender,Male,,,,,,66,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf11927,2020,2020,MA,Massachusetts,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.3,4.3,,,4.0,4.6,Race/Ethnicity,"White, non-Hispanic",,,,,,25,MTH,MTH1_0,MEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf11928,2020,2020,KY,Kentucky,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.5,5.5,,,5.1,5.9,Race/Ethnicity,"White, non-Hispanic",,,,,,21,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf11929,2020,2020,IA,Iowa,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,16.7,16.7,,,12.2,22.4,Race/Ethnicity,Hispanic,,,,,,19,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
6384b0f15cf8afb9bcf1192b,2020,2020,KS,Kansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.0,5.0,,,3.4,6.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,20,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
6384b0f15cf8afb9bcf1192c,2020,2020,GU,Guam,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,12.3,12.3,,,8.4,17.7,Race/Ethnicity,"Other, non-Hispanic",,,,,,66,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
6384b0f15cf8afb9bcf1192d,2020,2020,HI,Hawaii,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.1,5.1,,,4.1,6.1,Race/Ethnicity,Hispanic,,,,,,15,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
6384b0f15cf8afb9bcf1192e,2020,2020,IN,Indiana,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.1,5.1,,,4.8,5.4,Race/Ethnicity,"White, non-Hispanic",,,,,,18,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf1192f,2020,2020,IN,Indiana,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,6.2,6.2,,,4.1,8.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,18,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
6384b0f15cf8afb9bcf11930,2020,2020,GU,Guam,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.7,4.7,,,3.7,5.7,Gender,Female,,,,,,66,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
6384b0f15cf8afb9bcf11931,2020,2020,LA,Louisiana,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5.3,5.3,,,4.8,5.7,Race/Ethnicity,"White, non-Hispanic",,,,,,22,MTH,MTH1_0,MEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf11932,2020,2020,HI,Hawaii,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.5,3.5,,,3.3,3.8,Overall,Overall,,,,,,15,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf11933,2020,2020,MD,Maryland,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,14.6,14.6,,,10.0,20.9,Race/Ethnicity,"Other, non-Hispanic",,,,,,24,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
6384b0f15cf8afb9bcf11934,2020,2020,KY,Kentucky,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.2,4.2,,,2.2,6.2,Race/Ethnicity,Hispanic,,,,,,21,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
6384b0f15cf8afb9bcf11935,2020,2020,ID,Idaho,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.8,4.8,,,4.4,5.3,Gender,Female,,,,,,16,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
6384b0f15cf8afb9bcf11936,2020,2020,ID,Idaho,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.2,3.2,,,2.8,3.6,Gender,Male,,,,,,16,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf11937,2020,2020,IL,Illinois,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,2.7,2.7,,,2.3,3.1,Gender,Male,,,,,,17,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf11938,2020,2020,MD,Maryland,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.8,3.8,,,3.4,4.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,24,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
6384b0f15cf8afb9bcf11939,2020,2020,IL,Illinois,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,12.7,12.7,,,9.9,16.2,Overall,Overall,,,,,,17,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf1193a,2020,2020,IN,Indiana,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.6,4.6,,,3.6,5.7,Race/Ethnicity,Hispanic,,,,,,18,MTH,MTH1_0,MEAN,RACE,HIS,,,,
6384b0f15cf8afb9bcf1193b,2020,2020,MA,Massachusetts,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.5,3.5,,,3.1,3.9,Gender,Male,,,,,,25,MTH,MTH1_0,MEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf1193c,2020,2020,KS,Kansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.7,3.7,,,2.9,4.4,Race/Ethnicity,Hispanic,,,,,,20,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
6384b0f15cf8afb9bcf1193d,2020,2020,KS,Kansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.4,4.4,,,4.2,4.7,Race/Ethnicity,"White, non-Hispanic",,,,,,20,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf1193f,2020,2020,MD,Maryland,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.4,3.4,,,3.1,3.7,Gender,Male,,,,,,24,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf11940,2020,2020,MD,Maryland,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,17.5,17.5,,,15.5,19.8,Overall,Overall,,,,,,24,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf11941,2020,2020,IN,Indiana,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.7,3.7,,,3.3,4.0,Gender,Male,,,,,,18,MTH,MTH1_0,MEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf11942,2020,2020,LA,Louisiana,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.7,4.7,,,4.1,5.3,Gender,Male,,,,,,22,MTH,MTH1_0,MEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf11943,2020,2020,MI,Michigan,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,24.1,24.1,,,14.1,38.0,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,26,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
6384b0f15cf8afb9bcf11944,2020,2020,KY,Kentucky,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,9.4,9.4,,,6.4,12.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,21,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
6384b0f15cf8afb9bcf11945,2020,2020,MI,Michigan,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,6.2,6.2,,,5.8,6.6,Gender,Female,,,,,,26,MTH,MTH1_0,MEAN,GENDER,GENF,,,,
6384b0f15cf8afb9bcf11946,2020,2020,IL,Illinois,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.2,3.2,,,2.8,3.5,Race/Ethnicity,"White, non-Hispanic",,,,,,17,MTH,MTH1_0,MEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf11947,2020,2020,ME,Maine,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,16.4,16.4,,,14.2,18.9,Race/Ethnicity,"White, non-Hispanic",,,,,,23,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
6384b0f15cf8afb9bcf11948,2020,2020,IA,Iowa,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5.2,5.2,,,3.6,6.8,Race/Ethnicity,"Other, non-Hispanic",,,,,,19,MTH,MTH1_0,MEAN,RACE,OTH,,,,
6384b0f15cf8afb9bcf11949,2020,2020,LA,Louisiana,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,7.4,7.4,,,4.6,10.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,22,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
6384b0f15cf8afb9bcf1194a,2020,2020,MI,Michigan,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.9,3.9,,,3.5,4.2,Gender,Male,,,,,,26,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf1194b,2020,2020,MA,Massachusetts,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,6.1,6.1,,,4.0,8.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,MTH,MTH1_0,MEAN,RACE,MRC,,,,
6384b0f15cf8afb9bcf1194c,2020,2020,HI,Hawaii,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,17.2,17.2,,,12.7,23.0,Race/Ethnicity,Hispanic,,,,,,15,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
6384b0f15cf8afb9bcf1194d,2020,2020,IN,Indiana,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.8,3.8,,,3.4,4.1,Gender,Male,,,,,,18,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf1194e,2020,2020,KY,Kentucky,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,10.5,10.5,,,6.3,14.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,21,MTH,MTH1_0,MEAN,RACE,MRC,,,,
6384b0f15cf8afb9bcf1194f,2020,2020,IA,Iowa,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.2,4.2,,,4.0,4.4,Overall,Overall,,,,,,19,MTH,MTH1_0,MEAN,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf11950,2020,2020,MD,Maryland,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.7,4.7,,,4.4,5.0,Race/Ethnicity,"White, non-Hispanic",,,,,,24,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
6384b0f15cf8afb9bcf11951,2020,2020,ME,Maine,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.4,3.4,,,1.8,5.0,Race/Ethnicity,"Other, non-Hispanic",,,,,,23,MTH,MTH1_0,MEAN,RACE,OTH,,,,
6384b0f15cf8afb9bcf11952,2020,2020,KS,Kansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.3,3.3,,,3.0,3.6,Gender,Male,,,,,,20,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf11953,2020,2020,ID,Idaho,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.8,3.8,,,1.8,5.7,Race/Ethnicity,"Other, non-Hispanic",,,,,,16,MTH,MTH1_0,MEAN,RACE,OTH,,,,
6384b0f15cf8afb9bcf11954,2020,2020,GU,Guam,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.2,3.2,,,2.6,3.8,Race/Ethnicity,"Other, non-Hispanic",,,,,,66,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
6384b0f15cf8afb9bcf11955,2020,2020,KS,Kansas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,26.5,26.5,,,18.6,36.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,20,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf11956,2020,2020,MI,Michigan,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5.1,5.1,,,4.3,6.0,Race/Ethnicity,"Black, non-Hispanic",,,,,,26,MTH,MTH1_0,MEAN,RACE,BLK,,,,
6384b0f15cf8afb9bcf11959,2020,2020,IN,Indiana,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,14.6,14.6,,,9.8,21.2,Race/Ethnicity,"Black, non-Hispanic",,,,,,18,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf1195a,2020,2020,IL,Illinois,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.3,3.3,,,2.3,4.3,Race/Ethnicity,Hispanic,,,,,,17,MTH,MTH1_0,MEAN,RACE,HIS,,,,
6384b0f15cf8afb9bcf1195b,2020,2020,KY,Kentucky,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.3,4.3,,,3.7,4.8,Gender,Male,,,,,,21,MTH,MTH1_0,MEAN,GENDER,GENM,,,,
6384b0f15cf8afb9bcf1195c,2020,2020,HI,Hawaii,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.0,4.0,,,3.7,4.3,Gender,Female,,,,,,15,MTH,MTH1_0,MEAN,GENDER,GENF,,,,
6384b0f15cf8afb9bcf1195d,2020,2020,HI,Hawaii,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,14.1,14.1,,,10.8,18.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,15,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
6384b0f15cf8afb9bcf1195e,2020,2020,ID,Idaho,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,19.2,19.2,,,16.2,22.6,Overall,Overall,,,,,,16,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf11960,2020,2020,MD,Maryland,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.8,3.8,,,3.4,4.2,Race/Ethnicity,"Black, non-Hispanic",,,,,,24,MTH,MTH1_0,MEAN,RACE,BLK,,,,
6384b0f15cf8afb9bcf11961,2020,2020,IA,Iowa,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5.1,5.1,,,4.8,5.4,Gender,Female,,,,,,19,MTH,MTH1_0,MEAN,GENDER,GENF,,,,
6384b0f15cf8afb9bcf11962,2020,2020,ME,Maine,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.9,4.9,,,4.5,5.3,Gender,Female,,,,,,23,MTH,MTH1_0,MEAN,GENDER,GENF,,,,
